id_funcionario,nome,cargo,email
1914,João Felipe Sales,Caixa,pedro-miguel06@example.net
1915,Luigi Martins,Gerente,theodoroviana@example.com
1916,Ana Liz Pires,Gerente,azevedojade@example.net
1917,Pedro Henrique Moura,Vendedor,davifreitas@example.net
1918,André da Conceição,Gerente,sarah92@example.net
1919,Srta. Letícia Ferreira,Gerente,mariane15@example.org
1920,Dom Porto,Caixa,leoleao@example.net
1921,Maria Julia Moreira,Estoquista,laparecida@example.net
1922,Maria Alice Duarte,Gerente,saisaque@example.org
1923,Sofia Abreu,Estoquista,gpastor@example.com
1924,Benjamim Barbosa,Gerente,antonyda-cunha@example.com
1925,Maria Liz Cunha,Caixa,isabela54@example.net
1926,Mariana Ramos,Estoquista,pedro-henriquemonteiro@example.com
1927,Aylla Azevedo,Vendedor,silvaallana@example.org
1928,Dr. Matteo Fonseca,Caixa,milenanovaes@example.org
1929,Lavínia Guerra,Caixa,isaque10@example.net
1930,Marcela Barros,Gerente,gsousa@example.com
1931,Dr. Vinícius Farias,Estoquista,ryan08@example.org
1932,Srta. Milena Duarte,Vendedor,santosagatha@example.com
1933,Alexia Ferreira,Caixa,zda-luz@example.net
1934,Luísa Mendes,Vendedor,sofiarezende@example.org
1935,Paulo Brito,Gerente,duartemaria-liz@example.org
1936,Dra. Bárbara Albuquerque,Gerente,gomesesther@example.com
1937,Manuela Silva,Caixa,manuella75@example.org
1938,Léo Brito,Gerente,ucampos@example.org
1939,Sr. Igor Fernandes,Gerente,karagao@example.net
1940,Heloísa da Mota,Vendedor,evieira@example.net
1941,Kevin Sá,Caixa,mlopes@example.com
1942,Ana Júlia Almeida,Gerente,cirinomaria-julia@example.org
1943,Cecilia Silva,Vendedor,diogo41@example.com
1944,Amanda da Cruz,Caixa,joao-guilherme67@example.com
1945,Arthur Montenegro,Gerente,macedoheloisa@example.net
1946,Luiza Machado,Vendedor,arthur-miguel47@example.com
1947,Carolina Albuquerque,Caixa,leaoisabella@example.com
1948,Breno Vargas,Caixa,luanadias@example.org
1949,Gustavo Henrique Albuquerque,Caixa,thomaspacheco@example.net
1950,Maria Laura Pimenta,Caixa,da-rosaenzo@example.org
1951,Eduarda Cavalcante,Estoquista,jade67@example.net
1952,Felipe Rios,Vendedor,novaisstephany@example.com
1953,Larissa da Costa,Caixa,martinsluana@example.net
1954,Sra. Lavínia Dias,Gerente,leofonseca@example.com
1955,José Pedro da Rosa,Gerente,azevedoheloisa@example.com
1956,Henrique Cassiano,Vendedor,ana-beatrizfernandes@example.net
1957,Sra. Ana Vitória Ferreira,Estoquista,mguerra@example.org
1958,Sr. Pedro Lucas da Conceição,Vendedor,ana-laura39@example.com
1959,Ana Clara Garcia,Vendedor,ncirino@example.org
1960,Yasmin Cavalcanti,Caixa,isadora80@example.net
1961,Srta. Antonella Abreu,Caixa,ana-lizmendes@example.org
1962,Clara Aragão,Vendedor,lmacedo@example.net
1963,Vitor Viana,Gerente,beniciorodrigues@example.com
1964,Ana Vitória da Cunha,Estoquista,pedro47@example.com
1965,Maria Luísa Duarte,Vendedor,saaylla@example.com
1966,Carolina Cavalcanti,Estoquista,hellenanogueira@example.net
1967,André Novais,Estoquista,evelynaragao@example.net
1968,Leandro Azevedo,Vendedor,siqueiradavi-luiz@example.com
1969,Evelyn Gomes,Caixa,prios@example.net
1970,Maria Luísa da Costa,Vendedor,kguerra@example.net
1971,Ana Laura Melo,Vendedor,rezendeenzo-gabriel@example.com
1972,Josué Vasconcelos,Vendedor,agatha26@example.net
1973,Luiz Fernando Novaes,Gerente,isabelasilveira@example.net
1974,Dr. Augusto Farias,Caixa,oliveirarhavi@example.org
1975,Dra. Bruna Melo,Vendedor,levi42@example.net
1976,Brenda Andrade,Caixa,luiz-otavioribeiro@example.org
1977,Sr. Caio Moraes,Estoquista,luiz-gustavo10@example.org
1978,Anthony Gabriel da Luz,Gerente,arthur48@example.org
1979,Sra. Catarina Leão,Vendedor,wlopes@example.net
1980,Marcela Farias,Estoquista,grios@example.com
1981,Rhavi Silveira,Vendedor,vitorduarte@example.net
1982,Arthur Miguel Moraes,Caixa,joao-miguelsantos@example.net
1983,Sr. Vitor Campos,Gerente,araujohelena@example.org
1984,Murilo Martins,Estoquista,nicolasmonteiro@example.net
1985,Maria da Paz,Vendedor,montenegrobrenda@example.com
1986,Dra. Ester Pereira,Vendedor,sfarias@example.com
1987,Otávio Farias,Caixa,siqueiralivia@example.com
1988,Anthony Gabriel Moura,Gerente,ravi-luccapires@example.org
1989,Matheus Campos,Estoquista,cavalcanteleo@example.org
1990,Igor Moura,Gerente,imachado@example.net
1991,Maria Flor da Mota,Estoquista,catarinarezende@example.net
1992,Carolina Freitas,Caixa,joao-miguelsilveira@example.net
1993,José Pedro Sousa,Vendedor,isadorabarros@example.org
1994,Rafaela Aragão,Caixa,novaesdavi-luiz@example.com
1995,Gael Henrique Lima,Vendedor,yagocostela@example.net
1996,Maria Cecília Silva,Caixa,antonelladias@example.net
1997,Dr. Joaquim Lima,Caixa,vitor-hugo78@example.org
1998,Zoe Moreira,Caixa,npires@example.net
1999,Melissa Albuquerque,Gerente,kcunha@example.com
2000,Alexandre Siqueira,Gerente,santoseduarda@example.com
