id_autor,nome,nacionalidade
2829,Marcelo Borges,Iraque
2830,Dr. Kaique Dias,Malta
2831,Davi Correia,Namíbia
2832,Diogo Camargo,Polônia
2833,Samuel Moura,Macau
2834,Luiz Miguel Novais,Angola
2835,Alexia Ferreira,Filipinas
2836,Yasmin Pastor,Mongólia
2837,Gael Henrique Oliveira,República Centro-Africana
2838,Sra. Ester Monteiro,Monserrate
2839,Helena Abreu,Guatemala
2840,Sr. Calebe Peixoto,Austrália
2841,Luiz Gustavo Silveira,Micronésia
2842,Ágatha Azevedo,Croácia
2843,Dra. Natália Castro,Ilhas Salomão
2844,Joaquim Sousa,Gâmbia
2845,Valentina Guerra,Líbia
2846,Gabriela Albuquerque,Domínica
2847,Juan Sá,Santa Lúcia
2848,Emanuel Ramos,República Dominicana
2849,Luiz Otávio Costela,Noruega
2850,Ana Vitória Alves,Domínica
2851,Erick Macedo,Congo-Kinshasa
2852,Vitor Hugo Garcia,Angola
2853,Nicolas Cassiano,Ilha Wake
2854,Théo Câmara,Tuvalu
2855,Kamilly Camargo,Andorra
2856,Dra. Anna Liz da Mota,Santa Helena
2857,Maria Alice Marques,Nova Zelândia
2858,Joaquim Cassiano,Ilha Bouvet
2859,Francisco Macedo,Grécia
2860,Raquel Andrade,Bermudas
2861,Maria Júlia Pastor,Ilhas Falkland
2862,Laura Barbosa,Venezuela
2863,Leandro Gomes,Ilhas dos Cocos
2864,Sra. Gabrielly Moraes,Egito
2865,Evelyn Lima,Suriname
2866,Alexandre Barros,Brunei
2867,José Miguel Novais,Togo
2868,Sr. Mathias Siqueira,Granada
2869,Rhavi Caldeira,Guiana
2870,João Pedro Montenegro,Navassa Island
2871,Valentina Moraes,Líbia
2872,Diego Pinto,Níger
2873,Cauê Campos,Monserrate
2874,Luara Correia,Liechtenstein
2875,Srta. Bruna Nunes,Chade
2876,José Pedro da Cruz,Cuba
2877,Igor Cunha,Zâmbia
2878,Kevin da Cruz,Israel
2879,Maria Clara Cunha,Liechtenstein
2880,Murilo Brito,Cuba
2881,Sr. Mathias Azevedo,Roménia
2882,Paulo Cunha,Monserrate
2883,Evelyn Cavalcante,Ilhas Virgens Americanas
2884,Nicole Andrade,Libéria
2885,Stephany Guerra,Islândia
2886,Dra. Isabela da Cruz,Jan Mayen
2887,Mariane Cavalcanti,Portugal
2888,Maria Azevedo,Guiné-Bissau
2889,Ana Lívia Jesus,Camboja
2890,Rael Ferreira,Estados Unidos
2891,Emilly da Conceição,Pitcairn
2892,Bryan Pacheco,Wallis e Futuna
2893,Raul das Neves,Nicarágua
2894,Bruno Fernandes,Micronésia
2895,Sra. Manuela Viana,Cabo Verde
2896,Rebeca Teixeira,Domínica
2897,Dra. Rebeca Mendonça,Territórios Austrais Franceses
2898,Ryan Silva,Paraguai
2899,Dr. Arthur Miguel Alves,Pitcairn
2900,Sra. Bianca Correia,Haiti
2901,Apollo Machado,Ilha Norfolk
2902,Ana Sophia Albuquerque,Tonga
2903,Ravy Silva,Groenlândia
2904,Isadora Viana,Singapura
2905,Luísa Lopes,Micronésia
2906,Ana Laura da Cruz,Guam
2907,Dr. Josué Teixeira,São Vicente e Granadinas
2908,Luiz Otávio Pinto,Samoa Americana
2909,Pedro Henrique Barbosa,Estônia
2910,Yan Correia,Burundi
2911,Juan Cavalcante,Congo-Kinshasa
2912,Enzo Peixoto,Senegal
2913,Ana Luiza Cirino,Espanha
2914,Gabriel Melo,Ucrânia
2915,Gabrielly Rocha,Ilha de Man
2916,Lívia Montenegro,Malta
2917,Pedro Henrique Caldeira,Jamaica
2918,Ana Sophia Brito,Jamaica
2919,Dra. Maitê Moura,Polinésia Francesa
2920,Vicente Pires,Iran
2921,Isaac Cassiano,Guernsey
2922,Valentina Garcia,Cabo Verde
2923,Natália Pinto,Camarões
2924,Cecilia da Conceição,Tuvalu
2925,Davi Lucca Gonçalves,Wallis e Futuna
2926,João Vitor Nunes,Mônaco
2927,Dr. Cauã Aparecida,Albânia
2928,Hellena Cirino,Croácia
2929,Yuri Gomes,Arábia Saudita
2930,Isabelly Campos,Suazilândia
2931,Murilo Moreira,Brunei
2932,Fernando Carvalho,Alemanha
2933,Srta. Stephany Sales,Andorra
2934,Luísa Santos,República Centro-Africana
2935,Pedro Henrique Gomes,Bermudas
2936,Dom Guerra,Bahamas
2937,Théo Albuquerque,África do Sul
2938,Ravi Oliveira,Malta
2939,Luana Almeida,Burquina Faso
2940,Dra. Bárbara Sampaio,Ilhas Virgens Britânicas
2941,Elisa Teixeira,Gana
2942,Thales Cardoso,Líbano
2943,Kaique Pimenta,Belize
2944,Ravi Pastor,Comores
2945,Marcelo Albuquerque,Monserrate
2946,Apollo Camargo,Camarões
2947,Pedro Henrique Fernandes,Sri Lanka
2948,Srta. Liz Jesus,Benim
2949,Aurora da Conceição,Suriname
2950,Dr. Vitor Pinto,Costa Rica
2951,Olívia Abreu,Geórgia do Sul e Sandwich do Sul
2952,Arthur Gabriel Sousa,Gana
2953,Isis da Conceição,Geórgia
2954,Luan Sousa,Suazilândia
2955,José Miguel Dias,Polinésia Francesa
2956,Leonardo Almeida,Namíbia
2957,Alexia Montenegro,Finlândia
2958,Benjamin Fernandes,Birmânia
2959,Sra. Ana Luiza Câmara,Polônia
2960,Ana Julia Moura,Birmânia
2961,Pietra Almeida,Argentina
2962,Sara Barbosa,Timor Leste
2963,Otávio Porto,Bangladesh
2964,Bento Sales,Etiópia
2965,Kamilly Caldeira,São Pedro e Miquelon
2966,Dr. Luigi Moreira,Comores
2967,Gabriela Dias,Singapura
2968,Dr. Felipe Ribeiro,República Centro-Africana
2969,Heloisa Azevedo,Mônaco
2970,Vinicius da Mata,Santa Lúcia
2971,Gabriel Teixeira,Ilhas Virgens Britânicas
2972,Srta. Letícia Araújo,Guiné
2973,Sr. Davi Luiz Teixeira,Arábia Saudita
2974,Maria Clara da Mota,Níger
2975,Maria da Mota,Domínica
2976,Ana Julia Rezende,Moçambique
2977,Luna Farias,Malásia
2978,Lavínia Melo,Granada
2979,Sr. Erick da Conceição,Hungria
2980,Bernardo Oliveira,Jibuti
2981,Maria Alice Martins,Estados Unidos
2982,Otávio Pastor,Bangladesh
2983,Maria Julia Rezende,Lesoto
2984,Thales Souza,Ilhas Cook
2985,Bryan Moreira,Tanzânia
2986,Maria Eduarda Brito,Vietnam
2987,Sr. Davi Luiz Cunha,Costa do Marfim
2988,Luiz Henrique Ramos,Lesoto
2989,Heitor Souza,Reino Unido
2990,José Miguel Costela,França
2991,Isaac Ferreira,Burundi
2992,Jade Rodrigues,Wallis e Futuna
2993,Noah Ferreira,França
2994,Sr. Benjamim Sá,Malta
2995,Thales Novais,Polônia
2996,Maria Flor da Mota,Usbequistão
2997,Sr. João Lucas Lopes,Marianas do Norte
2998,Gabriela Mendonça,Reino Unido
2999,Maria Cecília Azevedo,Quiribáti
3000,Anthony Dias,Ilha de Man
3001,Danilo das Neves,Ilha Norfolk
3002,Antônio Vasconcelos,Santa Lúcia
3003,Srta. Marina Camargo,Ilhas Virgens Americanas
3004,Josué Nogueira,Chipre
3005,Cecília Lima,Argentina
3006,Emanuel Rocha,Eslovênia
3007,Bernardo Gomes,Somália
3008,Sr. Vicente da Cunha,Vanuatu
3009,Sr. Calebe Machado,França
3010,Srta. Cecilia Lima,Suazilândia
3011,Stephany da Conceição,Áustria
3012,Mateus Pinto,China
3013,Elisa Aparecida,Serra Leoa
3014,Sarah Peixoto,Trindade e Tobago
3015,Ana Liz Mendes,Dhekelia
3016,Arthur Gabriel Dias,Antilhas Holandesas
3017,Mirella Pinto,Costa Rica
3018,João Guilherme Sales,Estônia
3019,Cecília Mendonça,Antígua e Barbuda
3020,Sr. Luiz Otávio Castro,Vaticano
3021,Sr. Caio Rios,Reino Unido
3022,Mateus Sales,Peru
3023,Manuela Alves,Eslováquia
3024,Larissa Pires,Iêmen
3025,Caleb Vargas,Colômbia
3026,Letícia Ribeiro,São Marinho
3027,João Miguel Araújo,Serra Leoa
3028,Catarina Aragão,Eritreia
3029,Eloah Montenegro,Albânia
3030,Sarah Sampaio,Egito
3031,Ryan da Cunha,Ruanda
3032,Gael Alves,Israel
3033,Sra. Valentina Sales,Quênia
3034,Melina Macedo,Grécia
3035,Sra. Ana Beatriz Barbosa,Emirados Árabes Unidos
3036,Dr. Anthony Jesus,Kuwait
3037,Valentim Moura,Granada
3038,Marina Cirino,Vanuatu
3039,Dra. Olívia Gonçalves,Ilhas Salomão
3040,Bruna Cirino,Birmânia
3041,Luiz Otávio Aparecida,Domínica
3042,Luna Nascimento,Eslováquia
3043,Dr. Ryan Aparecida,Jibuti
3044,Lavínia Rocha,Costa Rica
3045,Mateus Duarte,Sudão
3046,Nicole Gonçalves,Paracel Islands
3047,Bryan Mendes,Eritreia
3048,Henrique Fogaça,Libéria
3049,Francisco da Paz,Suazilândia
3050,Gabrielly da Cruz,Antígua e Barbuda
3051,Sr. Diego Sousa,Bermudas
3052,Vitória Brito,Mayotte
3053,Srta. Sabrina Aragão,República Dominicana
3054,Liam Vargas,Samoa
3055,Eduarda da Luz,Tanzânia
3056,Dr. Isaac Novaes,Chade
3057,Ana Beatriz Gomes,Barbados
3058,Sofia Ferreira,República Dominicana
3059,Danilo Mendonça,Marianas do Norte
3060,Beatriz da Mota,Honduras
3061,Isabel Sales,Ilha do Natal
3062,Ana Beatriz Alves,Tajiquistão
3063,Alana Andrade,Bermudas
3064,Henry Gabriel Casa Grande,Coreia do Norte
3065,Sr. Pedro Miguel Fogaça,França
3066,Lavínia Guerra,Chipre
3067,Caio Pereira,Arábia Saudita
3068,Melina Silveira,São Tomé e Príncipe
3069,Théo Moraes,Reino Unido
3070,André da Costa,Monserrate
3071,Vitor Pinto,Venezuela
3072,Ana Jesus,Malásia
3073,Benjamin Aparecida,Ilhas Salomão
3074,Diogo Ramos,Polônia
3075,Levi Araújo,Ilha Bouvet
3076,Ana Sophia Moura,Colômbia
3077,Benjamim Albuquerque,Cuba
3078,Srta. Isabella Moraes,Laos
3079,Dra. Isabela Pacheco,Andorra
3080,Lorenzo da Rocha,Geórgia do Sul e Sandwich do Sul
3081,Lorenzo Freitas,Tokelau
3082,Igor Duarte,Nova Zelândia
3083,Olívia Pereira,Quirguizistão
3084,Lucca Garcia,Togo
3085,Maria Novaes,Grécia
3086,Lucca Caldeira,Dinamarca
3087,Dr. João Guilherme Araújo,Liechtenstein
3088,Davi Luiz Camargo,Ilhas Caiman
3089,Sra. Sabrina Caldeira,Brasil
3090,Maysa Rocha,União Europeia
3091,Isis Sampaio,Navassa Island
3092,Brayan Sales,Sudão
3093,Nicolas Alves,Nepal
3094,Dra. Joana Oliveira,Camboja
3095,Melina Cassiano,Luxemburgo
3096,Milena Vieira,Madagascar
3097,Larissa Gonçalves,São Vicente e Granadinas
3098,João Miguel Carvalho,Sérvia
3099,Ana Lívia Duarte,Bolívia
3100,Lavínia Vargas,República Centro-Africana
3101,Luiz Otávio da Cunha,Jersey
3102,Gael Henrique Castro,Gâmbia
3103,Pietra Andrade,Bahamas
3104,Ana Júlia Silva,Roménia
3105,Dra. Luna Sampaio,Barein
3106,Danilo Oliveira,Congo-Kinshasa
3107,Augusto Cavalcante,Colômbia
3108,Dr. Apollo Oliveira,Namíbia
3109,Rafaela da Paz,Serra Leoa
3110,Yuri Sales,Tunísia
3111,Elisa Câmara,Pitcairn
3112,Esther Sampaio,Tonga
3113,Sra. Fernanda Novaes,Andorra
3114,Davi Luiz Pacheco,Chade
3115,Alícia Porto,Estônia
3116,Otávio Brito,União Europeia
3117,Maria Liz Sales,Cazaquistão
3118,Mariana da Costa,Comores
3119,Sarah Brito,Territórios Austrais Franceses
3120,Laís Brito,Burquina Faso
3121,Isabel Teixeira,Itália
3122,Alexia Rocha,Portugal
3123,Olívia Cirino,Líbano
3124,Heloisa Mendonça,Domínica
3125,Cecília da Luz,Ilhas Caiman
3126,Samuel Brito,Camarões
3127,Sr. Igor Mendonça,Ucrânia
3128,Maria Eduarda Nogueira,São Vicente e Granadinas
3129,Yago Nunes,Malta
3130,Luiz Otávio da Paz,Nigéria
3131,Benício Fernandes,Ilhas Salomão
3132,Lucas Teixeira,Letônia
3133,Gabriel Camargo,Síria
3134,Antony Mendonça,Índia
3135,João Miguel Rodrigues,Congo-Kinshasa
3136,Ana Luiza Cassiano,Antígua e Barbuda
3137,Mateus da Mota,Libéria
3138,Lívia da Cunha,Eslovênia
3139,Pietra Gonçalves,Ilha Wake
3140,Ana Liz Camargo,Usbequistão
3141,Dra. Sofia Abreu,Moçambique
3142,Isaque Sales,Domínica
3143,Sr. Kaique Correia,Rússia
3144,Dr. Levi Pires,Filipinas
3145,Maria Laura Siqueira,Noruega
3146,Yuri Monteiro,Alemanha
3147,Levi Ferreira,Argélia
3148,Esther Pastor,Líbano
3149,Srta. Luísa Martins,Andorra
3150,Cecília Sales,Laos
3151,João Guilherme Moraes,Cuba
3152,Sofia Vasconcelos,Omã
3153,Eduardo Aragão,Togo
3154,Dr. João Gabriel da Costa,Síria
3155,Pedro Miguel Ferreira,Ilha de Man
3156,Ísis Gomes,Croácia
3157,Srta. Marcela Gomes,Lesoto
3158,Julia Mendonça,Tonga
3159,Sr. Murilo Nunes,Samoa Americana
3160,Gabriel Porto,Paquistão
3161,Gael Moura,Sudão
3162,Maysa Costela,Costa Rica
3163,Ana Júlia Nogueira,Equador
3164,Sra. Isabel Abreu,Marrocos
3165,Bárbara da Rosa,China
3166,Dr. Luiz Gustavo Brito,Serra Leoa
3167,Bella da Rosa,Papua-Nova Guiné
3168,Olivia Carvalho,Armênia
3169,Mathias Cirino,Marrocos
3170,Ana Clara Ribeiro,Colômbia
3171,Samuel Moura,Iran
3172,Theo Porto,Turquia
3173,André Leão,Antilhas Holandesas
3174,João Miguel da Mata,Ashmore and Cartier Islands
3175,Lunna da Conceição,Colômbia
3176,Marcela das Neves,Benim
3177,Raul Barros,Moçambique
3178,Dra. Antonella Nunes,Kuwait
3179,Sr. Joaquim Viana,Monserrate
3180,Nathan Casa Grande,Índia
3181,Sra. Luna Novaes,Áustria
3182,Danilo Barros,Letônia
3183,Enzo Farias,Togo
3184,Miguel Gonçalves,Ilhas Falkland
3185,Sr. Henry Gabriel Fernandes,Libéria
3186,Pietro Melo,São Tomé e Príncipe
3187,Isadora Correia,Hong Kong
3188,Sr. Marcelo Almeida,Birmânia
3189,Helena Mendes,Nepal
3190,Ana Liz Lima,Dhekelia
3191,Guilherme Campos,Filipinas
3192,Nicole Melo,Alemanha
3193,Mateus Cirino,Cazaquistão
3194,Mathias Teixeira,Antártica
3195,Maria Vitória Vargas,Quiribáti
3196,Rafaela Porto,Equador
3197,Enzo Gabriel Cavalcante,Camboja
3198,Davi Oliveira,Territórios Austrais Franceses
3199,Benjamin da Mota,Canadá
3200,João Miguel Silva,Fiji
3201,Srta. Cecília Caldeira,Dhekelia
3202,Luiz Felipe Farias,Laos
3203,Srta. Stella Dias,Panamá
3204,Dante das Neves,Chipre
3205,Calebe Rocha,Egito
3206,Gabriel Gonçalves,Egito
3207,Rael Lima,Tanzânia
3208,Heloisa Casa Grande,Singapura
3209,Mathias Leão,Faroé
3210,Vitória Borges,Dhekelia
3211,Letícia Campos,Akrotiri
3212,Dr. Brayan Melo,Islândia
3213,Pedro Miguel Farias,Timor Leste
3214,Rafaela Câmara,Sérvia
3215,Noah Barbosa,França
3216,Levi Rodrigues,Moldávia
3217,Sabrina Pastor,Austrália
3218,Ester Sales,Angola
3219,Sr. Marcos Vinicius Souza,Ilha Norfolk
3220,Francisco Silva,Turquemenistão
3221,Larissa Rezende,Aruba
3222,Sr. Luigi Cavalcanti,Sri Lanka
3223,Julia Novais,Brasil
3224,Ana Beatriz Cavalcanti,Honduras
3225,Davi Luiz Vieira,Cuba
3226,Ana Júlia Rios,Ruanda
3227,Sra. Mariane Almeida,Belize
3228,Sabrina Siqueira,Panamá
3229,Laís Azevedo,Faroé
3230,Valentim Vieira,Costa Rica
3231,Sr. João Gabriel das Neves,Guam
3232,Maria Machado,Ilhas Heard e McDonald
3233,Alexandre Martins,Azerbaijão
3234,Nina Novaes,Domínica
3235,Gael Henrique Costa,Armênia
3236,Sr. Rodrigo Rocha,Ilhas Marshall
3237,Maria Júlia Sales,Austrália
3238,João Miguel Gomes,Filipinas
3239,Isaac Farias,Etiópia
3240,Cauê Sampaio,Bósnia e Herzegovina
3241,Murilo Moraes,Angola
3242,Heitor Moreira,Gibraltar
3243,Srta. Mariah Cassiano,Alemanha
3244,Theodoro Martins,Suriname
3245,Ana Cecília Castro,Tuvalu
3246,Pietro Moreira,Tailândia
3247,Rodrigo Araújo,Dinamarca
3248,Srta. Lara Cavalcante,Gana
3249,Davi Lucca Alves,Costa Rica
3250,Luiz Fernando Jesus,Panamá
3251,Sr. Raul Cavalcante,Argentina
3252,Otávio Cavalcante,Brasil
3253,Zoe da Luz,Uganda
3254,Caroline Novais,Burquina Faso
3255,Marcelo Viana,Usbequistão
3256,Luna Pastor,República Dominicana
3257,Dr. Davi Miguel das Neves,Países Baixos
3258,Maria Laura Albuquerque,Cabo Verde
3259,Luara Nascimento,Navassa Island
3260,Sr. Igor Garcia,Bermudas
3261,Dr. Pedro Henrique Borges,Espanha
3262,Alexandre Caldeira,Níger
3263,Vicente Mendonça,Argentina
3264,Gael Peixoto,Ilhas Cook
3265,Lorena Brito,Porto Rico
3266,Luiza Fogaça,Suazilândia
3267,Giovanna Nogueira,Papua-Nova Guiné
3268,Ana Luiza Cardoso,Honduras
3269,Ana Sophia Abreu,Uruguai
3270,Dr. Joaquim Marques,Camboja
3271,Kamilly da Paz,Birmânia
3272,Luiz Felipe Mendonça,Granada
3273,Ágatha da Mota,Belize
3274,Ana Beatriz Barros,Clipperton Island
3275,Lucas Fernandes,Azerbaijão
3276,Olívia Novaes,Geórgia do Sul e Sandwich do Sul
3277,Sra. Beatriz Fonseca,Serra Leoa
3278,Ana Vitória da Rocha,Pitcairn
3279,Marina Silva,Tonga
3280,Ana Laura Carvalho,Ilhas Turcas e Caicos
3281,Gabriel Viana,Nicarágua
3282,Dante Vieira,Maldivas
3283,Luiz Otávio Caldeira,México
3284,Sra. Maria Luiza Castro,Dhekelia
3285,Joana da Cruz,Clipperton Island
3286,José Sousa,Ilha Bouvet
3287,Maria Flor Cavalcante,Liechtenstein
3288,Ana Luiza Sousa,Liechtenstein
3289,Anna Liz Nascimento,Botsuana
3290,Ágatha Moreira,Geórgia do Sul e Sandwich do Sul
3291,Juliana Guerra,Salvador
3292,Maria Helena Cavalcanti,França
3293,Dr. Thiago Fogaça,Moldávia
3294,Kamilly Casa Grande,Salvador
3295,Enrico Castro,Chile
3296,Zoe Barros,Niue
3297,Cauê Pereira,Suazilândia
3298,Heloisa Moraes,Azerbaijão
3299,Dr. Kaique Macedo,Moldávia
3300,Sofia da Rosa,Antígua e Barbuda
3301,Sophie da Conceição,Taiwan
3302,Marcos Vinicius Fonseca,Tonga
3303,Dr. Isaque das Neves,Finlândia
3304,Vicente Viana,Chade
3305,Sra. Joana Souza,França
3306,João Lucas Martins,Jersey
3307,Maria Luiza da Cunha,Paquistão
3308,Joana Farias,Mayotte
3309,Dr. Benicio Vasconcelos,Haiti
3310,Lucas Rocha,Ilha do Natal
3311,Maria Alice Cavalcanti,Ilhas dos Cocos
3312,Dr. Ravy Albuquerque,Coreia do Sul
3313,Sra. Sabrina Borges,Egito
3314,Samuel Novais,São Pedro e Miquelon
3315,Ryan Nascimento,Libéria
3316,Yuri Almeida,Argentina
3317,Francisco Martins,Ilha de Man
3318,Luana Lima,Nigéria
3319,Brayan Silva,Indonésia
3320,Dr. Eduardo Jesus,Ilhas Turcas e Caicos
3321,Dra. Lívia Pinto,Ilha do Natal
3322,Dr. Ryan Pinto,Hungria
3323,Ana Sophia Rocha,Arábia Saudita
3324,Bianca Castro,Catar
3325,Hellena Andrade,Kuwait
3326,Maria Alice Monteiro,Geórgia do Sul e Sandwich do Sul
3327,Lucas da Conceição,Mali
3328,Melissa Gonçalves,Chile
3329,Ana Júlia Nogueira,Bélgica
3330,Maria Laura Peixoto,Uruguai
3331,Paulo Moreira,Azerbaijão
3332,Sr. Antony Pacheco,Nigéria
3333,Rafaela Dias,Cabo Verde
3334,Dr. João Marques,Jibuti
3335,Nicolas Martins,Madagascar
3336,Olivia Pacheco,Ruanda
3337,Maria Laura Mendonça,Antártica
3338,Isabelly Silva,Níger
3339,Arthur Miguel Araújo,Chade
3340,Liz Garcia,Reino Unido
3341,Isis Castro,Nova Caledónia
3342,Dante Souza,Polinésia Francesa
3343,Bella Gomes,Ucrânia
3344,Pedro Mendonça,Paracel Islands
3345,Vinicius Cavalcanti,Domínica
3346,Noah Vasconcelos,Sudão
3347,Eduardo Macedo,Ilha Bouvet
3348,Ana Cecília Moraes,Sérvia
3349,Aylla Montenegro,Groenlândia
3350,Pedro Miguel Garcia,Comores
3351,Luan da Costa,Burundi
3352,Ana Lívia Souza,Coreia do Sul
3353,Vinícius Barros,Domínica
3354,Carlos Eduardo Lopes,Jamaica
3355,João Guilherme Andrade,Palau
3356,Melissa Oliveira,Butão
3357,Dr. João Gabriel Peixoto,Libéria
3358,Hellena Sampaio,Taiwan
3359,Pietra Costa,Usbequistão
3360,Clara Araújo,Letônia
3361,Leonardo da Rocha,Quirguizistão
3362,Yasmin da Cunha,Zâmbia
3363,Hellena Viana,Angola
3364,Felipe Cardoso,Dhekelia
3365,Luiz Gustavo Alves,Noruega
3366,Valentina das Neves,Ilhas Turcas e Caicos
3367,Fernando Cavalcanti,Vanuatu
3368,Giovanna Sá,Argentina
3369,Sabrina Abreu,Países Baixos
3370,Rebeca Jesus,Sara Ocidental
3371,Dra. Bella Caldeira,Santa Lúcia
3372,Dr. Rafael Brito,Estônia
3373,Apollo Lopes,Omã
3374,Isaac Teixeira,Espanha
3375,Maria Liz Andrade,Finlândia
3376,Levi da Mota,Seicheles
3377,Julia Martins,Noruega
3378,Maria Júlia Costela,Islândia
3379,Amanda Moreira,Ilhas Marshall
3380,André Marques,Zimbábue
3381,Vinícius das Neves,Serra Leoa
3382,Samuel Souza,Indonésia
3383,Hadassa Andrade,Luxemburgo
3384,Vinícius Araújo,Faroé
3385,Hadassa Cavalcante,União Europeia
3386,Brenda Gonçalves,Anguila
3387,Sophia Mendonça,Polônia
3388,Theo Cavalcanti,Comores
3389,Srta. Laura Souza,Omã
3390,Srta. Olívia Camargo,São Cristóvão e Neves
3391,Agatha Pinto,Jamaica
3392,Milena Camargo,Mayotte
3393,Augusto Pastor,Congo-Brazzaville
3394,Carlos Eduardo Fonseca,África do Sul
3395,Ana Beatriz Rocha,Bolívia
3396,Miguel Sá,Omã
3397,Laís Gomes,Samoa Americana
3398,Lorenzo Marques,Moçambique
3399,Dra. Pietra Andrade,Birmânia
3400,Antônio Barros,Guiné-Bissau
3401,Maria Helena Lima,Somália
3402,Bella Novais,Salvador
3403,Cauê Sampaio,São Cristóvão e Neves
3404,Sarah Cunha,Camarões
3405,Nathan da Conceição,Ashmore and Cartier Islands
3406,Otávio Cirino,Lesoto
3407,Luiz Miguel Nunes,Guam
3408,Clarice Freitas,Tunísia
3409,Heitor da Paz,Coral Sea Islands
3410,Sr. Ravy Costa,Filipinas
3411,Bianca Monteiro,Faroé
3412,Bernardo Rocha,República Centro-Africana
3413,Anthony Dias,Camboja
3414,Maysa Mendonça,Belize
3415,Samuel Sá,Andorra
3416,Isaque Cavalcante,Bósnia e Herzegovina
3417,Mateus da Conceição,Costa Rica
3418,Sr. Vinicius Martins,Dhekelia
3419,Vinícius Carvalho,Venezuela
3420,Vitor Marques,Arábia Saudita
3421,João Vitor Araújo,Birmânia
3422,José Pedro Cardoso,Dhekelia
3423,Maria Flor Mendonça,Domínica
3424,Paulo Leão,Togo
3425,Luigi da Paz,Líbia
3426,Breno da Paz,Guam
3427,Sr. Théo Vasconcelos,Maldivas
3428,Luan Machado,Angola
3429,Luiz Otávio Aragão,São Tomé e Príncipe
3430,Dr. Alexandre Rezende,Bermudas
3431,Mariah Andrade,Guiana
3432,Maria Sophia Novais,Costa do Marfim
3433,Jade Pereira,México
3434,Srta. Alícia Marques,Costa do Marfim
3435,Mirella da Paz,Bangladesh
3436,Thomas Viana,Tonga
3437,Davi Miguel Albuquerque,Finlândia
3438,Ana Beatriz da Mota,Lesoto
3439,Dra. Clarice Ramos,Samoa Americana
3440,Maria Alice Ribeiro,Territórios Austrais Franceses
3441,João Felipe Cassiano,Coreia do Sul
3442,Luiz Felipe Ferreira,Costa Rica
3443,Dra. Camila Gonçalves,Moldávia
3444,Maria Cecília Nogueira,Dinamarca
3445,Sra. Beatriz Nunes,Lituânia
3446,Yago Vargas,Quiribáti
3447,Breno Almeida,Nicarágua
3448,Ana Julia Aragão,Itália
3449,Dra. Catarina Gomes,Tuvalu
3450,Maria Alice Duarte,Venezuela
3451,Rafaela Pacheco,Ilhas Caiman
3452,Levi Oliveira,Chipre
3453,Sra. Isabelly Azevedo,Argentina
3454,Joaquim Machado,Território Britânico do Oceano Índico
3455,Dr. Benício da Rosa,Comores
3456,Lucca Pimenta,Honduras
3457,Maria Vitória Cardoso,Monserrate
3458,Ana Cecília Sá,Maurícia
3459,Dr. Isaque Moura,Moçambique
3460,Benjamim da Paz,Dinamarca
3461,Arthur Miguel Almeida,Suazilândia
3462,Paulo Marques,Guatemala
3463,Luísa Campos,Santa Helena
3464,Davi Lucas Moura,Timor Leste
3465,Felipe Vasconcelos,Dhekelia
3466,Caroline Costela,Mayotte
3467,Dante Abreu,Kuwait
3468,Ana Lívia da Cunha,Equador
3469,Gabrielly Azevedo,Liechtenstein
3470,Danilo Nunes,China
3471,João Pedro Dias,Chile
3472,Apollo Caldeira,Tailândia
3473,Kaique da Paz,Quênia
3474,Letícia Vasconcelos,Santa Helena
3475,Antonella Andrade,Eslovênia
3476,Davi Luiz Garcia,Eritreia
3477,Dra. Maria Luiza Costa,Lituânia
3478,Yan Farias,Antígua e Barbuda
3479,Danilo Silveira,Porto Rico
3480,Luigi da Costa,Burquina Faso
3481,Sr. Vitor Hugo Silveira,Camarões
3482,Sra. Heloisa Lima,Tanzânia
3483,Vitória da Rocha,México
3484,Maria Sophia Guerra,Mauritânia
3485,Bella Moreira,Gabão
3486,Stephany da Rocha,Filipinas
3487,Sra. Clara Martins,Ilha Wake
3488,Vitor Montenegro,Taiwan
3489,Dr. Anthony Barros,China
3490,Srta. Olivia Vargas,Tajiquistão
3491,Dr. Antônio Vasconcelos,Moldávia
3492,Dr. Arthur Miguel Souza,Indonésia
3493,Lívia Santos,Geórgia
3494,Allana Monteiro,Líbia
3495,Lorenzo Pereira,Congo-Brazzaville
3496,Maria Cecília Mendes,Espanha
3497,Maria Liz Cardoso,Armênia
3498,Evelyn Alves,Jan Mayen
3499,Yasmin Sampaio,Eritreia
3500,Olivia Costa,Azerbaijão
3501,Arthur Vasconcelos,Ilha Norfolk
3502,Sara Lima,Seicheles
3503,Valentina Campos,Hungria
3504,Maria Flor Moreira,Iêmen
3505,Murilo Fogaça,Andorra
3506,Dom Fogaça,Papua-Nova Guiné
3507,Yago da Cruz,Arábia Saudita
3508,Ana Cecília Fernandes,Nepal
3509,Dra. Ana Liz da Luz,Dinamarca
3510,Sr. Pietro Souza,Faroé
3511,Sra. Juliana Marques,Luxemburgo
3512,Calebe Sá,Vanuatu
3513,Leonardo Rocha,São Cristóvão e Neves
3514,Dra. Bianca da Cunha,Zimbábue
3515,Sr. Nicolas Nogueira,Guam
3516,Matheus Cavalcanti,Costa do Marfim
3517,Ana Carolina Gonçalves,Dhekelia
3518,Davi Lucas Peixoto,Ilhas dos Cocos
3519,Srta. Bárbara Sá,Síria
3520,Alice Castro,Suazilândia
3521,Maria Sophia Porto,Domínica
