id_endereco,id_cliente,rua,numero,cidade,estado,cep
427,4205,Estrada Duarte,67,Lopes de Dias,RJ,31162634
428,21142,Estrada de Porto,55,Nunes de Nunes,SE,54124-246
429,9279,Recanto Davi Miguel Souza,633,Albuquerque da Prata,CE,17553-808
430,12665,Trevo Gonçalves,99,da Paz Verde,PR,56298809
431,23345,Lago de Pastor,18,Camargo,MT,72317-171
432,19565,Favela de Ribeiro,477,Dias,CE,10792159
433,2395,Favela Cardoso,59,da Cunha do Campo,BA,83375411
434,24696,Campo da Cunha,38,Duarte,RN,73249436
435,24990,Sítio de Farias,330,Barbosa,SP,77898-692
436,9874,Estrada Zoe da Costa,8,Ferreira das Flores,SE,37035112
437,12347,Colônia Guerra,83,Guerra da Mata,MS,80776-172
438,9348,Fazenda de Mendes,8,Castro,SE,94273-054
439,76,Pátio Luiz Gustavo Moraes,50,Melo,GO,86420-097
440,21510,Avenida de Pinto,22,da Rosa,PA,09848315
441,22063,Campo Olívia Lopes,554,Aparecida de Sampaio,PA,93548503
442,6338,Fazenda Fernandes,76,Vasconcelos,RO,09621285
443,964,Vale de Farias,25,Gomes,PE,84520-232
444,20291,Residencial de Fernandes,3,Cavalcanti,AM,26543-886
445,24555,Avenida de da Paz,672,Moraes da Prata,MT,29330-078
446,20993,Distrito Júlia da Conceição,92,Caldeira,RN,89299-329
447,18831,Alameda Garcia,90,Fogaça,CE,67805365
448,13986,Praia de Pacheco,60,Barbosa de Cirino,RJ,61516-537
449,13159,Núcleo Ana Laura da Mata,3,Cavalcanti,PI,49712-205
450,23555,Estrada Moraes,7,Ramos do Norte,RN,91910-822
451,22824,Favela da Cunha,54,Nunes,AP,41568533
452,1908,Travessa da Luz,61,Cardoso,CE,21636698
453,15870,Morro Ribeiro,20,da Mota,RR,51522438
454,16845,Lago de Camargo,67,Campos,GO,41834-122
455,20307,Sítio Moura,906,Machado Verde,SE,20290235
456,8862,Vale Marques,34,Siqueira de Goiás,SP,39279-769
457,15473,Praça Vasconcelos,26,Mendonça das Pedras,AL,11230710
458,12631,Praia Rocha,921,Aragão de Minas,RN,51872-168
459,21842,Estação Rodrigues,67,Nascimento,MS,63820266
460,18921,Conjunto Aragão,76,Sampaio,MS,41901-566
461,22855,Trecho de Novaes,58,Nascimento Paulista,AP,15142644
462,15285,Quadra Davi Miguel Almeida,648,Pacheco dos Dourados,RO,36725-343
463,19149,Sítio Guerra,42,Campos do Galho,GO,31992-075
464,5273,Campo de da Cunha,7,Souza da Praia,GO,89227062
465,8268,Aeroporto Alexia Albuquerque,97,Oliveira,BA,02796214
466,21828,Área Barbosa,98,Peixoto,AC,44671-066
467,8639,Feira Matheus Macedo,9,Costela,DF,17656095
468,1697,Lago de Castro,855,Gonçalves de Novaes,ES,66600-759
469,1877,Condomínio Cardoso,44,Monteiro de Castro,AC,76108542
470,804,Condomínio de Montenegro,9,Melo,AM,97882349
471,15115,Rua de Ribeiro,1,Barbosa,PE,46382990
472,11789,Chácara Pedro Miguel Ramos,900,Vasconcelos Paulista,MA,61872-340
473,12368,Travessa Ayla Castro,556,Câmara da Praia,DF,24167-780
474,5319,Sítio de Ferreira,59,Jesus,RJ,93411674
475,23251,Alameda Arthur Miguel da Rocha,47,Nascimento,RN,14344-088
476,17311,Viela Davi da Cunha,619,Albuquerque,SE,22032-773
477,101,Área Costa,79,Freitas de Cavalcante,DF,15303-988
478,12427,Colônia Raquel da Mota,988,Costa,BA,63811-091
479,14634,Viela Silveira,95,Garcia,MT,42158387
480,815,Fazenda Bento Nascimento,6,Oliveira,MT,62056819
481,21355,Esplanada Marcos Vinicius Moraes,8,Peixoto da Praia,MG,12958-370
482,13271,Feira de Rocha,92,Cardoso,TO,10137947
483,12358,Vila Mathias Nunes,3,Pastor do Amparo,AP,78432550
484,13854,Loteamento de Moura,89,Pacheco,DF,80594-302
485,10586,Sítio Gael Henrique Fogaça,39,Câmara de Goiás,TO,17539830
486,22683,Distrito da Rosa,59,Pereira de Moreira,MS,89700725
487,24231,Campo de Pimenta,57,Sales,CE,58947-316
488,13971,Via Maria Eduarda Camargo,20,Mendes,SP,95151698
489,6841,Aeroporto de Pires,14,Costela de Cassiano,AL,63957-544
490,18489,Vale Noah das Neves,20,Rocha do Campo,TO,38362-288
491,11087,Ladeira de Casa Grande,11,Pastor,AL,16984211
492,2085,Rodovia Renan Peixoto,78,Ferreira,ES,63304269
493,2251,Sítio de Sá,519,Monteiro,RS,85023-860
494,3321,Núcleo de Aragão,363,Cavalcanti do Campo,CE,83704034
495,23916,Vale Correia,8,Novaes,RS,82620836
496,21629,Rodovia Vitor Gabriel Pimenta,73,da Mata,PR,09619-101
497,23668,Vale Pires,8,Aragão,RO,94907037
498,24720,Praça de Camargo,37,da Rocha,RO,46126-215
499,16887,Condomínio Beatriz Silveira,33,Castro de Novais,TO,20154-402
500,6359,Condomínio Otto Ferreira,644,Macedo de Duarte,MS,68490-386
501,23665,Travessa de Borges,78,Câmara da Praia,MG,31008571
502,13391,Esplanada Josué Moura,54,Montenegro do Norte,RO,83370876
503,20018,Ladeira Maria Júlia Barbosa,82,Castro,PR,99789203
504,18191,Jardim Luigi Silveira,78,Cavalcante,MT,31635-328
505,17899,Morro Pastor,21,Correia de Viana,MS,88043-299
506,10739,Travessa Aragão,835,Martins,PI,07400-766
507,9151,Jardim Diogo Aparecida,93,Costa Verde,MA,74786-517
508,12346,Praia Benício da Paz,77,Cardoso Grande,RJ,63320874
509,16101,Lago Ana Luiza Moraes,38,Novaes da Serra,AC,07885-242
510,2611,Ladeira Vieira,662,Sampaio Paulista,AL,86335707
511,22170,Feira de Novaes,98,Barbosa,AP,82471-721
512,22071,Recanto Fernando Lopes,36,Aragão de da Cunha,PE,55330093
513,21116,Quadra Stella Castro,57,Fernandes,MA,00183-501
514,10764,Passarela Cavalcanti,92,Abreu Grande,RS,23046730
515,7212,Viaduto da Cunha,6,Fonseca Verde,PE,56857073
516,18363,Chácara de Borges,3,Fernandes,RN,76150531
517,446,Pátio Enzo Gabriel Aragão,69,Santos,BA,13461-696
518,20431,Via de Fonseca,12,Ferreira de Goiás,MG,84470669
519,517,Largo Jade Brito,1,Rios,GO,66717628
520,8360,Sítio de Cassiano,11,Pereira de Goiás,MS,32901-448
521,17675,Trecho Vargas,58,Andrade,CE,68422003
522,9582,Vale Kevin Silveira,299,Câmara do Galho,AC,07362238
523,24748,Distrito de Vieira,53,da Mata,GO,52815799
524,18699,Favela Costela,40,Gonçalves do Oeste,MG,97437528
525,20861,Campo Sousa,1,Vasconcelos da Prata,SP,19445-464
526,16017,Travessa Rael Mendes,55,Câmara da Mata,SE,51791-205
527,9236,Largo de Rezende,46,Lima,ES,15059-917
528,12598,Sítio Fogaça,70,Jesus,AP,06449-033
529,2748,Lagoa de Araújo,517,Peixoto,ES,91421255
530,3851,Residencial Pedro Lucas Porto,2,da Rosa,MG,42923-140
531,19714,Viela Alexandre Albuquerque,86,da Conceição Verde,RS,58460559
532,22686,Sítio Maria Fernanda Fernandes,1,Porto,MS,00099076
533,19196,Avenida de Cirino,77,da Mota,RJ,54236587
534,22486,Largo de Jesus,41,Pastor do Amparo,AC,00797-680
535,2843,Parque Peixoto,6,Aragão do Oeste,DF,53933948
536,11769,Viela da Paz,11,Nogueira de Correia,SC,63390-326
537,7907,Viaduto Montenegro,529,da Luz,TO,62632-552
538,2071,Feira Nathan Cavalcanti,26,Andrade de Goiás,RS,82977422
539,16935,Parque Sousa,29,Oliveira,TO,67971558
540,19273,Praia de Ferreira,10,Nunes do Norte,PR,06982669
541,17779,Pátio de Freitas,48,Fernandes de Goiás,RN,35001-492
542,7831,Recanto de Cavalcante,88,Ferreira,TO,62615-906
543,16716,Praça Silva,3,Cardoso,PB,60251927
544,19464,Trevo de Nascimento,257,da Mata de Goiás,PA,78185-634
545,4147,Vereda Pinto,66,Almeida,AL,47715-973
546,12472,Loteamento Gomes,2,Sousa,PR,82370-222
547,21492,Quadra Marcelo Silva,64,Ferreira,RS,42498832
548,16385,Pátio de Machado,95,Freitas,AC,64893008
549,3394,Loteamento Lucca Campos,5,Nascimento,AL,19947-553
550,24374,Passarela de Mendes,6,Sampaio,PA,62953475
551,14160,Travessa Cardoso,65,Casa Grande,PA,90164566
552,17175,Praça Albuquerque,43,Silva,MT,26047303
553,8777,Alameda Aragão,92,da Cruz,PI,94657066
554,5572,Vale Diogo Souza,96,Câmara,AP,74382847
555,10845,Feira Vinicius Silveira,53,Rezende de Montenegro,BA,05535-861
556,12298,Lagoa de Guerra,95,Monteiro,MG,18606-273
557,14181,Vereda Caroline Dias,96,Vasconcelos de Aragão,RS,61741-417
558,10480,Via Pimenta,47,Cavalcante,AC,72557380
559,3565,Condomínio de da Cruz,468,Alves de Fonseca,AC,47596-739
560,12408,Estação Gonçalves,4,Azevedo da Prata,SP,44292552
561,5741,Residencial de Leão,8,Garcia de Nunes,TO,04555-731
562,6370,Quadra Anthony Gabriel Cavalcanti,55,da Cruz Paulista,SP,73517295
563,9766,Vale de Brito,553,Melo do Norte,MG,44661-515
564,5558,Parque de Mendes,765,Campos,PR,92788-097
565,3430,Alameda Ramos,3,Marques,RN,37133-288
566,10318,Condomínio Maria Sophia Monteiro,49,Porto,MA,36948048
567,20342,Trecho de Nogueira,957,Nascimento dos Dourados,CE,87915-059
568,4533,Chácara de Correia,651,Alves Alegre,MT,70094440
569,12589,Passarela Freitas,6,Casa Grande,GO,75343501
570,18002,Parque de Nascimento,40,Porto,BA,20925-431
571,17382,Setor Mateus Fonseca,6,Moreira,SE,10111716
572,1120,Conjunto de da Rocha,588,Nunes,PE,27731004
573,24616,Aeroporto Thomas Araújo,87,Porto Grande,RO,09385679
574,15333,Conjunto Luiz Henrique Sales,189,Sousa,PI,68112-494
575,13303,Esplanada de Gomes,665,das Neves,MS,87410-841
576,10473,Estação Moreira,77,Silveira do Amparo,BA,27109136
577,3886,Vila de da Costa,62,Dias de Teixeira,SP,30750926
578,13819,Passarela Ana Luiza Carvalho,674,da Cunha do Sul,AM,36664158
579,8666,Praia Isaac Nogueira,91,Leão,ES,65677572
580,4217,Quadra Cunha,67,Ferreira,PB,29126-837
581,10473,Estrada Kaique Gomes,53,Gonçalves,GO,40193047
582,10964,Conjunto Montenegro,22,Câmara de Minas,ES,60278001
583,20588,Campo Antony Pereira,48,Melo,BA,47481-379
584,7482,Viaduto de Câmara,73,Martins das Pedras,PB,36807837
585,7097,Recanto Moraes,48,das Neves,PB,42792-976
586,9268,Trevo Sousa,76,Marques,PR,93028-671
587,10037,Estação de Vasconcelos,78,Moura,BA,91948-315
588,23330,Vale Nunes,5,Borges,PI,77914677
589,12213,Viela José da Costa,410,Cassiano da Praia,PB,20814792
590,12133,Chácara de Ramos,7,Macedo de Pastor,PI,04757563
591,24064,Vereda Silva,32,Cirino de Carvalho,CE,30645-506
592,24014,Conjunto de da Cruz,97,Aragão das Pedras,BA,63218-864
593,24525,Lagoa de Guerra,47,Pereira,AL,46255926
594,3576,Via de Gomes,10,Aragão,RS,78957-262
595,1995,Largo de Ramos,4,Mendonça do Sul,AM,51882300
596,24279,Campo de Moura,39,Costa,CE,72942-616
597,19758,Trecho Moura,865,Mendonça,RO,77195-100
598,17170,Trecho Pedro Lucas da Mota,7,Camargo,BA,26239-305
599,14760,Favela de Rios,49,Machado,MA,21047-976
600,12696,Praça de Lopes,79,Peixoto da Praia,BA,66341-717
601,3189,Conjunto de Fogaça,31,Cunha de Minas,SP,15164-295
602,12266,Ladeira Luiz Henrique Montenegro,92,Macedo do Norte,ES,59759260
603,18271,Alameda de Freitas,231,da Rosa de Minas,SC,01238633
604,6339,Estação Agatha Ferreira,53,Sales,TO,41573-692
605,8986,Morro Nogueira,13,Marques de Minas,AL,44031210
606,10361,Viaduto Nathan Porto,44,Lima,AL,99220-124
607,3668,Setor José Pedro Correia,68,Melo da Serra,BA,68919001
608,17421,Praça Azevedo,25,Brito,AP,34705900
609,9763,Conjunto de Nunes,67,Cunha Grande,PA,87931-598
610,747,Morro Pimenta,2,Nogueira,AM,37216-404
611,1308,Vereda Luara Viana,35,da Cunha,SC,40324-137
612,13402,Parque Sampaio,60,Câmara,RN,09772955
613,6845,Distrito Brito,1,Correia de Guerra,AL,76213-134
614,15858,Estação Vargas,480,da Rocha,MG,49742-979
615,22647,Setor de Moraes,64,Rios Verde,BA,67485-592
616,17003,Estrada Costa,15,Rios,DF,46084-947
617,1395,Condomínio de Duarte,36,Correia Alegre,TO,58865520
618,4314,Chácara José Pedro Oliveira,52,Rodrigues da Prata,BA,86127-331
619,24321,Vila André Pires,64,Moraes Grande,AP,12338244
620,24662,Morro Pacheco,889,da Mota,PE,09985444
621,10601,Praça de Freitas,74,Montenegro de Goiás,CE,12457-716
622,19579,Residencial Sofia Moura,298,Aparecida da Mata,RO,32788506
623,18485,Colônia Moreira,702,Cavalcante,SP,42203656
624,17789,Fazenda Zoe da Mota,443,da Rosa das Flores,SP,72489572
625,15525,Núcleo Kevin da Rocha,24,Andrade,GO,07806685
626,23621,Viela de da Cunha,22,Macedo,PI,16347-973
627,12829,Estação Maria Sophia Monteiro,55,da Cunha,RN,17627-399
628,15963,Trevo de Peixoto,508,da Rosa Paulista,AL,55998567
629,3377,Viaduto Dante Duarte,306,Almeida da Prata,BA,46509-013
630,17148,Sítio Maria Laura Cavalcante,18,Freitas de Jesus,PE,73869473
631,22455,Estrada Sara Pereira,60,Garcia da Mata,RJ,86714203
632,22273,Via Anthony Fernandes,5,das Neves,PA,88651-179
633,24148,Estrada Mendonça,83,Vargas do Oeste,RJ,49064217
634,10835,Vereda da Rocha,54,Vargas,MT,41367-199
635,5476,Esplanada da Mata,561,Cavalcanti,SP,97595731
636,17892,Via de Freitas,495,Lopes de da Rosa,TO,14668-396
637,10987,Largo Guerra,299,da Rosa,SE,86043959
638,13230,Trevo Dante Camargo,49,Campos,AP,78053-872
639,3580,Campo Apollo Ramos,7,Câmara,SE,66936-444
640,9084,Viela de Cirino,50,Vieira,AL,44991997
641,13793,Trecho de Novais,98,Cavalcanti,AP,77065-111
642,1665,Rodovia de Almeida,51,Câmara,MS,06743857
643,15390,Conjunto de da Rocha,55,Correia do Sul,MA,12493621
644,1733,Vila Theo Gomes,5,Nascimento de Goiás,AC,85567822
645,19803,Trecho de da Cruz,22,Sales de Minas,MG,69182-570
646,18256,Ladeira de Lopes,87,Pimenta de Cirino,PB,74276538
647,11882,Viaduto Gomes,991,Monteiro de Silva,PR,72990-639
648,6069,Viela Fernanda da Cruz,9,Rios Alegre,MA,34974856
649,24805,Feira de Fogaça,97,Araújo,CE,36194018
650,13324,Lagoa Peixoto,16,Moreira,BA,05243641
651,5945,Condomínio Pacheco,54,Rezende da Praia,GO,34174241
652,2220,Residencial Rhavi Almeida,22,Fogaça dos Dourados,SE,80838-151
653,14956,Esplanada de Rios,38,Montenegro de Novaes,SC,72513-306
654,5497,Via de Martins,70,Carvalho,MA,52472437
655,1694,Esplanada de Fernandes,777,Peixoto dos Dourados,SC,05582035
656,1993,Residencial de Castro,5,Cassiano da Mata,AC,20000890
657,20365,Trecho Vieira,3,Ramos,TO,96625245
658,23261,Loteamento Costela,665,Garcia do Norte,GO,75372-048
659,20522,Vale de Guerra,40,Cavalcanti,MG,02328-959
660,14649,Favela Laís Nunes,728,Marques de Minas,CE,13538183
661,4680,Feira Jesus,93,Azevedo da Praia,PI,92864123
662,24613,Travessa de Campos,334,Barbosa,MA,72781-573
663,16452,Lago José Casa Grande,17,Almeida de Rios,PE,41921-950
664,10653,Área Murilo Rodrigues,77,Pacheco de Câmara,AL,12952281
665,5035,Vale Renan Sampaio,733,Pastor,PR,18540783
666,16843,Passarela Anna Liz da Luz,22,Mendonça,MG,30014936
667,18748,Aeroporto Aragão,60,Vieira,RO,70280-314
668,698,Alameda de Pires,62,das Neves de da Cruz,RR,21860-865
669,14708,Viaduto de Albuquerque,672,da Mota do Amparo,RO,95397375
670,9468,Feira Rezende,57,Sá de Minas,AL,38929-374
671,15484,Vale Martins,72,Aragão,SP,90503-666
672,16731,Viaduto Fogaça,620,da Luz Alegre,PI,11301507
673,13773,Sítio Costa,36,Rios,RN,70483116
674,1730,Condomínio de Casa Grande,9,Viana,RJ,65930-739
675,15770,Pátio Monteiro,372,Borges Paulista,PB,83794-598
676,7394,Alameda Julia Pinto,99,Campos,MG,79821-527
677,16629,Viaduto de Lopes,48,Brito de Castro,AP,11912-203
678,10075,Feira Almeida,556,Rocha do Sul,PI,36529-073
679,4689,Praça Casa Grande,939,Garcia do Galho,MT,55290957
680,829,Feira Macedo,4,Castro do Galho,SP,09030-321
681,344,Colônia Laís Silva,700,Abreu,DF,05539962
682,20459,Quadra de Pereira,38,Pinto,PA,67055-979
683,13912,Lago Araújo,67,Brito,CE,60893439
684,20997,Rua Luiz Felipe Ramos,76,Rocha de Rios,SP,22581252
685,2331,Loteamento Kaique Sales,92,Viana,AC,42965-898
686,1107,Conjunto de Lopes,23,Montenegro do Norte,RR,32605063
687,13057,Fazenda Carvalho,5,Vargas,PR,87104-136
688,13913,Chácara Maria Liz Machado,893,Alves,ES,62734624
689,20386,Avenida Brenda Vasconcelos,77,Sousa,CE,73241919
690,11060,Lagoa Davi Miguel da Cruz,14,Rios Alegre,PB,59912564
691,6661,Aeroporto Daniel Moraes,70,Gonçalves do Norte,BA,49287970
692,9839,Via de Carvalho,3,Cunha,RO,78906-607
693,4243,Lago Luiz Otávio Gonçalves,6,da Rosa de Nunes,DF,39527341
694,3701,Vila Ísis Albuquerque,597,Moraes do Amparo,AM,37384-216
695,8656,Fazenda de Barros,89,Ferreira das Pedras,AC,83062-925
696,6428,Aeroporto Nogueira,394,Pinto,AL,09585-725
697,8741,Estrada Jesus,575,Oliveira de Brito,MT,33023288
698,16035,Setor Leandro Pastor,98,Ramos de Peixoto,BA,50905409
699,24849,Quadra Brito,578,Alves Verde,CE,68187785
700,15432,Chácara Costela,52,das Neves,RN,72920-511
701,21403,Feira Silveira,159,Mendes do Oeste,PB,60740712
702,10825,Chácara de Jesus,18,Pimenta de Vieira,CE,81754-662
703,1390,Ladeira de Peixoto,91,Vasconcelos,PR,40540136
704,5730,Área de Ramos,75,Vieira do Amparo,AL,87983-953
705,18691,Quadra de Oliveira,97,Vieira do Sul,PR,64410410
706,13390,Campo Fogaça,520,Pastor,MT,98434-588
707,18825,Rodovia Pedro Miguel Vargas,33,Pastor Paulista,PA,92384715
708,6692,Loteamento Maria Sophia Cavalcante,84,da Conceição da Prata,SC,69116-432
709,16612,Pátio Caroline da Mota,334,Macedo,BA,84161906
710,2643,Recanto de Gonçalves,92,Santos,SC,25312272
711,6412,Campo da Cunha,4,Rocha do Norte,AP,52359696
712,7407,Alameda da Paz,44,Campos do Campo,SP,67228803
713,1302,Jardim Julia Abreu,96,da Cruz,PA,02525-687
714,13427,Feira de da Cunha,29,Santos,AC,45322775
715,10042,Viaduto de Casa Grande,5,Gomes do Sul,SC,69082618
716,20248,Colônia Peixoto,52,da Luz,SP,67964098
717,3739,Viela Sá,827,Andrade de Minas,AP,67078937
718,24853,Fazenda Bárbara Borges,37,Novais Verde,AL,59940-302
719,20392,Pátio Lucas Gabriel da Rosa,640,Santos,PA,16120519
720,1130,Via da Luz,39,Silva,MA,58084-971
721,17345,Avenida de Teixeira,94,Albuquerque,SE,62194-259
722,1552,Ladeira Maria Helena Cassiano,79,Sampaio Verde,PE,49274-506
723,21919,Aeroporto Macedo,78,Moreira da Serra,RS,18666-955
724,7869,Núcleo de Oliveira,61,Rocha,RJ,05765-222
725,6453,Rua Ana Carolina Cirino,91,Dias,MA,71692-299
726,17257,Esplanada da Costa,96,Garcia,AC,21586-219
727,2306,Quadra de Camargo,71,Fonseca da Serra,MT,66706-815
728,386,Vila de Casa Grande,156,Pires das Flores,MA,23987913
729,72,Núcleo de Pacheco,72,Brito de da Luz,RJ,93943-174
730,18,Conjunto de Nascimento,67,Cunha de Cavalcante,GO,29625-872
731,23398,Trevo Aragão,25,Aragão dos Dourados,GO,38020111
732,19264,Jardim Macedo,678,Fonseca da Serra,ES,32584896
733,3571,Jardim de Viana,117,da Rocha,SE,64330-561
734,16793,Setor de Oliveira,29,Viana das Flores,SC,99344437
735,19988,Campo de Ramos,32,Souza Verde,PR,70531-583
736,12019,Rua Porto,54,Rocha,PB,93429-923
737,14177,Condomínio de Aparecida,47,Borges de Brito,GO,51711-865
738,20687,Parque de Costa,87,Moraes de Goiás,PB,06627643
739,14670,Ladeira das Neves,564,Pereira de da Paz,AL,00530772
740,12809,Jardim de Souza,72,Aparecida de Monteiro,SP,34176145
741,24759,Campo Lavínia Fernandes,408,Borges,RR,06899-552
742,7653,Estrada Garcia,416,da Conceição,SC,92065346
743,12179,Jardim Maria Alice Peixoto,74,Nogueira do Sul,DF,26839-261
744,3721,Feira Novais,246,da Paz dos Dourados,MS,35880-916
745,17494,Conjunto Davi Miguel Sousa,73,Almeida,PA,15057524
746,5487,Área Jesus,43,Rodrigues,SE,62546-770
747,2677,Travessa de Rodrigues,88,Silva da Mata,RJ,03315028
748,23822,Favela de da Cruz,96,Oliveira de Vieira,MS,56607-077
749,160,Vereda de Rodrigues,50,Aparecida,ES,76150-336
750,18564,Passarela Duarte,334,Abreu,AM,74192-415
751,16761,Distrito de Novais,33,Rezende da Praia,MT,48539-022
752,12330,Estação Carvalho,594,Moraes,RO,20180210
753,21368,Rodovia de Aparecida,59,Cassiano da Praia,MA,93521-330
754,24960,Morro Benjamin Dias,42,da Conceição da Serra,BA,44612508
755,6108,Condomínio Castro,52,Fernandes,RS,37243-794
756,18279,Viela de Moura,645,Pereira,CE,30192950
757,18047,Loteamento Manuella Novaes,1,Pastor,RO,56213739
758,13307,Estação de Farias,52,Pereira do Galho,RS,03191-219
759,15894,Condomínio Montenegro,44,da Rosa,PA,26797-838
760,22207,Travessa de Pereira,47,Leão do Amparo,BA,16573-774
761,22871,Núcleo Nunes,41,Mendes,SC,76965-350
762,21882,Jardim da Conceição,491,Sampaio do Norte,MG,57783621
763,6334,Distrito de Albuquerque,916,Cirino,MA,86425107
764,1347,Morro Rocha,23,Moura,MS,44580137
765,16440,Condomínio de Souza,3,Borges de da Costa,RR,68108404
766,10579,Praia Luiz Henrique Barbosa,28,Azevedo do Sul,RJ,83245993
767,9531,Fazenda Costela,4,Montenegro de Rios,AP,54556672
768,11396,Alameda Pimenta,73,Silva,MT,00984595
769,22339,Largo Silva,44,Cavalcante de da Conceição,SE,37581-333
770,11965,Favela de Fogaça,59,Costa das Pedras,MT,78170-810
771,8110,Vereda Fernandes,72,Andrade,RN,68110-883
772,4734,Parque Rodrigues,54,Borges,MS,78161-051
773,19469,Setor Maria Flor Nogueira,3,Fonseca do Sul,RJ,02161-310
774,143,Fazenda Noah Câmara,6,Araújo do Campo,MS,15952877
775,4493,Passarela Maria Liz Alves,648,Vieira,PR,84336-737
776,7069,Viaduto Teixeira,60,da Paz dos Dourados,DF,63519081
777,16706,Esplanada de Mendonça,3,Rocha,MG,36358987
778,13023,Aeroporto da Mota,9,Dias de Cavalcanti,AL,91004917
779,20993,Núcleo Maria Liz Nunes,94,Leão,MT,35331-434
780,7329,Praia Maria Julia Fonseca,46,Sousa do Galho,SC,02065-831
781,310,Distrito das Neves,108,Barros,PI,09205954
782,7969,Avenida Maria Laura das Neves,51,Mendes,DF,07551-222
783,5268,Travessa de Sá,89,Vasconcelos de Goiás,GO,69592965
784,3729,Largo Ferreira,884,da Rosa do Amparo,TO,69957-937
785,18185,Lago Vinícius Dias,32,Ribeiro,MT,57735061
786,23273,Rodovia Gonçalves,553,Viana,PA,99604-759
787,8821,Praça de Machado,160,Nogueira do Campo,SC,12830-334
788,7224,Campo de Fernandes,905,Monteiro da Serra,PB,92068-255
789,18608,Trevo Fogaça,77,Rios das Pedras,SP,96249-669
790,18025,Lago Guerra,41,Sá do Sul,PR,93734302
791,5389,Aeroporto Rodrigo Rezende,684,Correia da Prata,AP,22719600
792,916,Lagoa Bruno Monteiro,15,Nunes de Cardoso,RR,06085-498
793,4990,Feira de Alves,35,Albuquerque do Norte,PI,14025-584
794,14279,Chácara Amanda Novaes,85,Rocha,MG,79220-557
795,10190,Praia Isabel Fernandes,59,Santos,CE,65420-893
